Entity,Year,Aviation and shipping,Aviation and shipping (per capita),Buildings,Buildings (per capita),Electricity and heat,Electricity and heat (per capita),Energy,Energy (per capita),Fugitive emissions,Fugitive emissions (per capita),Industry,Industry (per capita),Land-use change and forestry,Land-use change and forestry (per capita),Manufacturing and construction,Manufacturing and construction (per capita),Other fuel combustion,Other fuel combustion (per capita),Total excluding LUCF,Total excluding LUCF (per capita),Total including LUCF,Total including LUCF (per capita),Transport,Transport (per capita)
South Africa,1992,9.82,0.253926480423057,11.73,0.3033154394462789,147.68,3.818723281963041,235.39,6.086736682971832,0.0,0.0,3.43,0.0886932614919639,6.28,0.1623888286208552,42.89,1.1090536400554905,3.04,0.078608604937484,238.82,6.175429944463796,245.11,6.338077354021946,30.06,0.7772942975068323
South Africa,1993,9.23,0.2328823053198543,14.9,0.3759421830190498,157.52,3.974390112024211,242.84,6.127100652640676,0.0,0.0,3.59,0.0905793581904959,6.28,0.1584507992858814,35.42,0.893682692787567,4.78,0.1206042707940307,246.43,6.217680010831172,252.71,6.376130810117053,30.23,0.7627337042057636
South Africa,1994,9.98,0.2460305934358988,13.98,0.3446400497228322,161.41,3.97913808481848,248.16,6.117730668041348,0.0,0.0,3.85,0.0949116016761734,6.28,0.1548168463704854,36.36,0.8963599576482246,5.07,0.124987485843688,252.01,6.212642269717521,258.29,6.367459116088008,31.33,0.7723585663674057
South Africa,1995,12.01,0.289846251405881,12.32,0.2973277116836348,169.47,4.089945397648181,259.77,6.269222375329368,0.0,0.0,4.42,0.1066711433150702,6.28,0.151559904981593,37.18,0.8972925584738265,5.62,0.1356316347128269,264.19,6.375893518644439,270.47,6.527453423626032,35.17,0.8487837353825841
South Africa,1996,12.24,0.2897658192665719,10.93,0.2587533010280745,177.43,4.200420695463061,269.6,6.382423600838873,0.0,0.0,4.38,0.103690709835587,6.28,0.1486706981204307,41.34,0.97866985036602,5.59,0.132335860269619,273.98,6.486114310674459,280.26,6.63478500879489,34.32,0.8124806304925449
South Africa,1997,10.29,0.2393721554492547,11.25,0.2617042515844622,187.34,4.358015510385169,284.15,6.610067830019994,0.11,0.0025588860154925,4.77,0.1109626026718119,6.29,0.1463217548858904,45.05,1.047980136344891,5.17,0.1202676427281484,288.92,6.721030432691808,295.2,6.867119561576288,35.23,0.8195414029618314
South Africa,1998,12.0,0.2747110674839412,10.71,0.2451796277294176,194.4,4.450319293239849,292.26,6.690588048571389,0.27,0.0061809990183886,4.25,0.0972935030672292,6.3,0.1442233104290691,47.56,1.0887715307946872,4.43,0.1014141690794883,296.51,6.787881551638618,302.8,6.931875936178118,34.89,0.7987224287095592
South Africa,1999,13.19,0.2974837856113069,9.65,0.2176435580856036,184.42,4.159360101776894,274.55,6.192128380559844,0.27,0.006089508879079,3.92,0.0884106474295923,6.32,0.1425396152436285,40.83,0.9208690649362898,4.03,0.0908915584544023,278.47,6.280539027989436,284.79,6.423078643233064,35.36,0.7975001257934659
South Africa,2000,11.42,0.2539599912497218,9.19,0.204368854604636,191.93,4.268173478157539,280.85,6.245592254158001,0.33,0.0073385986963579,3.87,0.0860617483481981,6.32,0.1405452841241893,40.55,0.901758112537322,3.67,0.0816141127746478,284.73,6.331876384284876,291.05,6.472421668409066,35.18,0.7823390973874966
South Africa,2001,11.42,0.2505964722687574,12.81,0.2810981444625904,227.32,4.988230304390011,316.82,6.952186895287891,0.33,0.0072414041899027,3.78,0.0829469934479774,6.35,0.139342171532978,36.53,0.8016015001731793,3.83,0.084044175900993,320.6,7.035133888735869,326.95,7.174476060268846,36.01,0.7901908026618173
South Africa,2002,10.64,0.2305479850420294,15.77,0.3417050492587221,230.55,4.995567476639087,327.16,7.0889171791682655,0.33,0.007150454423296,4.26,0.0923058661916395,6.36,0.1378087579762506,39.82,0.8628215004110537,3.9,0.0845053704571348,331.42,7.181223045359904,337.79,7.319248483773225,36.79,0.7971673279789719
South Africa,2003,11.02,0.2358773115200616,17.58,0.3762906657461601,245.67,5.258437306817926,348.59,7.461385845987141,0.33,0.007063476660764,4.52,0.0967482257777385,6.39,0.1367745935220684,42.11,0.901342430862958,3.92,0.0839055409399856,353.11,7.55813407176488,359.5,7.694908665286948,38.98,0.834346424959347
South Africa,2004,9.89,0.2091280038890619,19.91,0.4210049097503764,261.18,5.522755516253306,375.58,7.941789251835579,0.27,0.0057092579423707,4.39,0.092828305062991,6.39,0.1351191046361077,49.09,1.0380276755221487,3.87,0.0818326971739807,379.97,8.03461755689857,386.36,8.16973666153468,41.26,0.8724591951933968
South Africa,2005,10.79,0.2253522538723672,21.52,0.449451390485018,251.02,5.242624908900986,372.58,7.781440477086802,0.27,0.0056390276687246,5.06,0.1056795555694326,6.39,0.1334569881598171,52.98,1.1065025403297517,3.58,0.0747693298297567,377.64,7.887120032656236,384.03,8.020577020816052,43.2,0.902244426995947
South Africa,2006,10.57,0.217985498870435,24.18,0.4986650295825088,252.36,5.204429564327625,374.16,7.716315445351181,0.0,0.0,5.4,0.111364398666069,6.39,0.1317812050881816,49.14,1.013416027861228,4.14,0.0853793723106528,379.56,7.82767984401725,385.95,7.959461049105429,44.35,0.9146316816370664
South Africa,2007,10.94,0.2227209307145315,29.95,0.609734175036583,265.59,5.4069882987634745,391.49,7.970111258266173,0.0,0.0,5.41,0.1101389611668752,6.39,0.1300901962765864,42.75,0.8703217356532196,4.46,0.0907984781523592,396.9,8.080250219433047,403.29,8.210340415709636,48.75,0.9924721546922678
South Africa,2008,12.52,0.2515092968442896,32.39,0.6506698182736852,293.42,5.89439759425331,421.57,8.468751938550092,0.0,0.0,4.99,0.1002421239019971,6.39,0.1283661666801126,43.88,0.8814878550740756,4.83,0.0970279475844982,426.56,8.56899406245209,432.95,8.697360229132203,47.05,0.9451687233645224
South Africa,2009,11.38,0.2254491564308688,31.24,0.6188955752987998,256.42,5.0799360889282426,398.59,7.896465664479789,0.0,0.0,5.43,0.1075737187539207,6.39,0.1265922767656636,61.1,1.2104519734557195,4.76,0.0943003501415584,404.02,8.00403938323371,410.42,8.130829769978664,45.07,0.8928816766554709
South Africa,2010,14.08,0.2749088988420575,13.87,0.2708086950951234,302.5,5.906245873559831,420.29,8.206069679994913,0.0,0.0,4.82,0.0941094383820111,6.39,0.1247633425852803,51.46,1.0047451657963269,5.95,0.116172439496466,425.11,8.300179118376922,431.5,8.424942460962203,46.5,0.9079022582496928
South Africa,2011,14.54,0.2795951731104669,16.27,0.3128619990720286,287.27,5.524023753744417,404.69,7.781937455713538,0.0,0.0,4.43,0.0851861497166003,6.29,0.1209527949700712,44.54,0.8564765481664508,7.83,0.1505660388896118,409.12,7.867123605430139,415.41,7.988076400400209,48.78,0.93800911584103
South Africa,2012,14.61,0.2765334979638257,24.98,0.4728136056903742,294.59,5.5759071297168665,422.29,7.992972680023543,0.0,0.0,4.41,0.083471096921319,6.29,0.1190551473095457,45.6,0.8631024987782652,8.29,0.1569105200629784,426.71,8.07663305380863,432.99,8.195498924254409,48.84,0.924428202638826
South Africa,2013,14.62,0.272318549372871,26.14,0.4868951354724247,292.58,5.449723746615226,432.21,8.050533531084035,0.0,0.0,4.66,0.0867992093076319,6.29,0.1171603061255375,51.62,0.9614968206995624,8.13,0.1514329552942163,436.87,8.137332740391667,443.16,8.254493046517206,53.74,1.0009848730026054
South Africa,2014,14.68,0.2691396024918073,26.45,0.4849279622553342,304.0,5.573463157868491,443.3,8.127355979878624,0.11,0.0020167136426497,4.68,0.0858019986145543,6.29,0.1153193528387921,53.37,0.978472791892899,8.04,0.1474034335173114,447.98,8.213157978493179,454.27,8.328477331331971,51.33,0.9410719207019396
South Africa,2015,14.83,0.2677554110831854,23.46,0.4235699220506764,284.91,5.144045459993957,419.67,7.577135088960246,0.13,0.0023471479056516,5.21,0.0940664660649626,6.29,0.113565848665761,49.28,0.8897496060808752,7.99,0.1442593212781289,424.88,7.671201555025208,431.17,7.78476740369097,53.91,0.9733441814898536
South Africa,2016,13.23,0.2353772170759179,21.13,0.3759274827523919,290.93,5.175985923197037,419.98,7.471936782127287,0.09,0.0016012055583395,5.21,0.0926920106549911,6.55,0.1165321823013803,49.06,0.8728349410237742,7.26,0.1291639150393926,425.18,7.564450881053573,431.74,7.681160975083658,51.51,0.9164233145563516
South Africa,2017,9.79,0.1717250089375061,33.97,0.5958629778965356,284.43,4.989146505831959,429.94,7.541516888926598,0.07,0.0012278601251915,5.21,0.0913878750321151,6.55,0.1148926260000679,46.11,0.8088090053226157,8.64,0.1515530211665018,435.14,7.6327293553694,441.69,7.747621981369468,56.71,0.9947421099944814
South Africa,2018,12.4,0.2145606386432015,33.84,0.5855429041682211,281.88,4.87744780812465,428.05,7.406667852517939,0.07,0.0012112294116954,5.21,0.0901500747847645,6.55,0.1133364663800782,46.76,0.8091012470125891,8.64,0.1495003159578437,433.25,7.496644894529604,439.8,7.609981360909682,56.86,0.9838643478429387
South Korea,1990,6.17,0.1437611304200975,63.82,1.4870073490130669,64.9,1.5121713718418688,231.81,5.401177899948591,0.0,0.0,17.44,0.4063523686428689,-42.44,-0.9888528970873482,51.44,1.1985530873273609,7.91,0.1843031671998332,249.25,5.807530268591459,206.81,4.818677371504111,43.74,1.0191429245664614
South Korea,1991,9.13,0.2104989013017916,60.29,1.390030532254657,76.37,1.7607668228278013,255.83,5.898349826948231,0.0,0.0,18.21,0.419845015630408,-42.44,-0.97848558283111,61.15,1.4098584681932702,8.99,0.207271097776901,274.04,6.318194842578639,231.61,5.339939817142164,49.04,1.1306534632902363
South Korea,1992,11.78,0.2686539885550208,60.61,1.3822681024040586,88.14,2.010115666488925,275.92,6.292615324456821,0.0,0.0,20.29,0.4627325490476546,-42.44,-0.9678841489197862,63.02,1.437230420945451,9.64,0.2198492741655688,296.21,6.755347873504474,253.77,5.787463724584688,54.52,1.2433799198658515
South Korea,1993,14.4,0.3247995484925387,62.16,1.4020513843261255,97.41,2.1971336124068195,302.91,6.832293835685758,0.0,0.0,23.73,0.5352425892866628,-42.44,-0.9572564470849544,70.98,1.6009911077778056,10.86,0.2449529928214563,326.63,7.367310869730412,284.2,6.410279977887466,61.5,1.387164738353551
South Korea,1994,20.55,0.4584999532575474,60.11,1.3411402525698866,108.83,2.428153280438875,327.44,7.305655702902739,0.0,0.0,25.79,0.5754118634799098,-42.44,-0.9468972270681416,79.18,1.7666192846195914,14.75,0.3290936404160011,353.23,7.881067566382651,310.79,6.934170339314508,64.57,1.440649244858386
South Korea,1995,23.65,0.5221612636664672,64.99,1.4348947368153782,120.52,2.66092496816417,357.31,7.888940427935112,0.0,0.0,27.0,0.596124909894064,-42.44,-0.9370200435520027,82.79,1.827895603338132,16.53,0.3649609170573658,384.31,8.485065337829175,341.87,7.548045294277172,72.47,1.6000434155564005
South Korea,1996,28.93,0.6323355873375771,68.76,1.502917213457719,133.08,2.9087874166223564,381.68,8.342545695644883,0.0,0.0,27.2,0.5945222252188765,-42.44,-0.9276295308194528,87.41,1.9105583715581616,16.07,0.3512489764436524,408.88,8.93706792086376,366.44,8.009438390044306,76.37,1.6692522919105002
South Korea,1997,31.78,0.6879375157048039,70.09,1.5172290898599656,151.78,3.285561867013062,402.32,8.708968575152822,0.0,0.0,28.16,0.6095758477736715,-42.44,-0.918693145579354,86.49,1.8722377512054276,15.89,0.3439687578524019,430.48,9.318544422926497,388.04,8.39985127734714,78.07,1.6899711092219647
South Korea,1998,31.98,0.685961415678504,53.49,1.147344469188342,134.38,2.882410726669086,343.69,7.372047497015167,0.0,0.0,21.98,0.47146441265208,-42.44,-0.9103252808441435,77.65,1.6655692285001826,13.0,0.2788461039343512,365.67,7.843511909667248,323.23,6.933186628823104,65.17,1.397876968723205
South Korea,1999,33.6,0.7146358615505319,63.88,1.358658893924047,142.35,3.0276313955868512,378.16,8.04305647035563,0.0,0.0,22.78,0.4845060989916999,-42.44,-0.9026531536965646,85.22,1.812537741706438,14.91,0.3171196635630485,400.94,8.527562569347328,358.5,7.624909415650764,71.8,1.5271087755752435
South Korea,2000,32.5,0.6859544825510803,60.17,1.2699655758491848,183.95,3.8825023712391142,431.9,9.115807415809588,0.0,0.0,23.79,0.5021186812273908,-42.44,-0.8957510227528568,95.86,2.023249129149125,14.14,0.2984429656391469,455.69,9.617926097036978,413.25,8.722175074284122,77.78,1.6416473739330162
South Korea,2001,31.74,0.6653219644748256,57.83,1.212210750018247,199.03,4.171992142073867,445.86,9.345949939532002,0.0,0.0,24.66,0.516913662380252,-60.12,-1.2602128703284976,94.19,1.9743754200971588,13.83,0.2898992680745695,470.52,9.862863601912252,410.4,8.602650731583756,80.98,1.697472359268159
South Korea,2002,31.67,0.6597978385256146,59.19,1.2331365349646708,191.22,3.9837872650100414,435.89,9.081126613038526,0.0,0.0,26.04,0.5425050746828861,-60.12,-1.2525117162033452,85.99,1.7914750910899144,13.12,0.2733358901628059,461.94,9.623840023003549,401.82,8.371328306800203,86.38,1.7996001670932296
South Korea,2003,34.9,0.7231526821266764,58.3,1.208017231174362,196.0,4.061258615954974,437.78,9.071111208636571,0.0,0.0,26.83,0.5559365748268976,-60.12,-1.2457289183225153,82.87,1.717125007674432,12.31,0.2550719059306414,464.61,9.627047783463471,404.49,8.381318865140956,88.3,1.829638447902164
South Korea,2004,36.44,0.7514419374796183,54.77,1.1294312545488117,224.05,4.620213119986512,459.79,9.481489803341212,0.0,0.0,25.11,0.517802059553052,-60.12,-1.2397554687506769,80.68,1.6637303928610212,11.34,0.2338460914110557,484.9,9.999291862894262,424.78,8.759536394143586,88.95,1.8342689445338105
South Korea,2005,40.92,0.8402279629631949,57.93,1.189501610323995,228.6,4.693942139134563,457.67,9.3975349904537,0.0,0.0,22.41,0.4601541703324828,-60.12,-1.2344698224180664,74.08,1.521116507730046,11.0,0.2258677319793534,480.08,9.857689160786183,419.96,8.623219338368116,86.07,1.767312335587541
South Korea,2006,42.56,0.8706957663175312,53.18,1.087960546352592,236.65,4.8414039731918175,464.71,9.507073063097272,0.0,0.0,22.23,0.4547830565140676,-60.12,-1.2299396022323772,79.09,1.6180293270219348,9.82,0.2008983182621747,486.94,9.96185611961134,426.82,8.731916517378963,85.96,1.7585763174965925
South Korea,2007,40.71,0.830226476034486,51.3,1.0461954856440463,254.21,5.184275914338656,477.41,9.736143992228545,0.0,0.0,24.09,0.4912836110948358,-60.12,-1.2260676919477596,73.39,1.4966917483706934,9.88,0.2014895009388534,501.5,10.227427603323378,441.38,9.001359911375618,88.64,1.807695279678134
South Korea,2008,40.87,0.8309873410556259,50.6,1.028822105637746,268.06,5.450317265558383,488.84,9.939316168378571,0.0,0.0,24.35,0.4950952227723145,-60.12,-1.2223870551569425,77.57,1.5771883544332004,8.44,0.1716059006241615,513.19,10.434411391150888,453.07,9.212024335993943,84.17,1.7113825421250806
South Korea,2009,38.14,0.7728869475525078,50.04,1.0140341598198084,288.7,5.850352956434425,502.09,10.174588555234363,0.0,0.0,23.3,0.4721621887250506,-60.12,-1.2183000337403451,69.24,1.4031120149065452,9.04,0.1831908234366719,525.39,10.646750743959414,465.27,9.428450710219067,85.07,1.723898600636912
South Korea,2010,41.06,0.8287308763689752,53.18,1.0733538238018046,322.88,6.516819906527392,550.92,11.119445065981388,0.0,0.0,23.34,0.471080824511736,-60.12,-1.2134266996420553,78.45,1.5833886325169533,9.79,0.1975955986276733,574.26,11.590525890493124,514.14,10.37709919085107,86.61,1.7480852703925218
South Korea,2011,40.37,0.8108680339290324,52.41,1.0527023447664252,346.63,6.962377671558595,573.76,11.52448955033742,0.0,0.0,23.53,0.472621373256134,-50.46,-1.0135348276457512,80.13,1.6094836650664694,9.46,0.1900126728008087,597.29,11.997110923593551,546.83,10.983576095947804,85.13,1.7099131961451208
South Korea,2012,39.63,0.7916399149439542,51.31,1.0249569527068962,350.8,7.007501442400685,575.47,11.495458537794534,0.0,0.0,23.49,0.4692309261174233,-50.46,-1.0079775449929835,76.33,1.5247508127093623,9.44,0.1885713044933365,598.96,11.964689463911958,548.5,10.956711918918971,87.58,1.7494782677464424
South Korea,2013,39.69,0.788349039401959,51.21,1.0171669011784916,345.95,6.871487784860361,574.55,11.412092229488424,0.0,0.0,23.09,0.4586288566336919,-50.46,-1.0022699049690815,77.01,1.5296235707821837,9.51,0.1888939119353144,597.64,11.870721086122115,547.18,10.868451181153034,90.88,1.8051186873482
South Korea,2014,40.17,0.7937495297177295,46.17,0.9123080853141045,343.58,6.789058088633744,562.68,11.11842134382803,0.0,0.0,23.32,0.4607975860845768,-50.46,-0.9970774525655124,72.23,1.4272474117876923,8.25,0.1630180139450154,586.0,11.579218929912608,535.54,10.582141477347095,92.46,1.826987341740136
South Korea,2015,43.57,0.8572875551616925,47.95,0.9434688609135452,351.34,6.912999991519602,582.05,11.452472377366608,,,24.46,0.4812773376005279,-50.46,-0.9928558648946296,76.27,1.5006959337200432,8.08,0.1589828654052439,606.51,11.933749714967137,556.05,10.940893850072506,98.4,1.9361279648361387
South Korea,2016,48.78,0.9567811481397316,51.34,1.0069935249178723,356.66,6.995604024098332,589.21,11.556888484940778,,,25.57,0.5015353414910401,-45.8,-0.8983308032964268,73.0,1.4318373065641736,6.89,0.1351419046880432,614.78,12.058423826431818,568.98,11.160093023135394,101.31,1.987115582575568
South Korea,2017,47.98,0.9390092548188512,51.9,1.0157269763463608,365.16,7.146490610455436,600.04,11.743291230960892,,,25.32,0.4955338543562592,-45.8,-0.8963448076428385,71.83,1.4057739636022948,7.68,0.1503041074824672,625.35,12.238629376843868,579.56,11.342480277674312,103.47,2.0249955730743343
South Korea,2018,46.67,0.912027546475884,51.09,0.9984034143872492,373.7,7.3028646693387165,605.77,11.837988575716656,,,25.09,0.4903100737321605,-45.8,-0.8950259616155023,71.97,1.4064414510364125,7.36,0.1438294995085174,630.87,12.328494069964451,585.07,11.433468108348952,101.66,1.9866449619613964
South Sudan,1990,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.94,1.2635135873226258,,,,,0.0,0.0,6.94,1.2635135873226258,,
South Sudan,1991,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.94,1.2804005181378697,,,,,0.0,0.0,6.94,1.2804005181378697,,
South Sudan,1992,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.94,1.3080890985852471,,,,,0.0,0.0,6.94,1.3080890985852471,,
South Sudan,1993,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.94,1.33829260090032,,,,,0.0,0.0,6.94,1.33829260090032,,
South Sudan,1994,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.94,1.3577570479622787,,,,,0.0,0.0,6.94,1.3577570479622787,,
South Sudan,1995,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.01,1.369653174899044,,,,,0.0,0.0,7.01,1.369653174899044,,
South Sudan,1996,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.01,1.3424168290429297,,,,,0.0,0.0,7.01,1.3424168290429297,,
South Sudan,1997,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.02,1.297200688957699,,,,,0.0,0.0,7.02,1.297200688957699,,
South Sudan,1998,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.03,1.241625211456015,,,,,0.0,0.0,7.03,1.241625211456015,,
South Sudan,1999,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.06,1.1897772184289412,,,,,0.0,0.0,7.06,1.1897772184289412,,
South Sudan,2000,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.06,1.1388206205894895,,,,,0.0,0.0,7.06,1.1388206205894895,,
South Sudan,2001,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.17,1.1120087484225216,,,,,0.0,0.0,7.17,1.1120087484225216,,
South Sudan,2002,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.16,1.0705381472662776,,,,,0.0,0.0,7.16,1.0705381472662776,,
South Sudan,2003,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.16,1.032345132009692,,,,,0.0,0.0,7.16,1.032345132009692,,
South Sudan,2004,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.16,0.9926034407849664,,,,,0.0,0.0,7.16,0.9926034407849664,,
South Sudan,2005,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.16,0.9501148564125654,,,,,0.0,0.0,7.16,0.9501148564125654,,
South Sudan,2006,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.16,0.9054801403291876,,,,,0.0,0.0,7.16,0.9054801403291876,,
South Sudan,2007,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.16,0.8610794954362787,,,,,0.0,0.0,7.16,0.8610794954362787,,
South Sudan,2008,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.16,0.8195096402261114,,,,,0.0,0.0,7.16,0.8195096402261114,,
South Sudan,2009,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.16,0.7831763225233854,,,,,0.0,0.0,7.16,0.7831763225233854,,
South Sudan,2010,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.17,0.7540723059636286,,,,,0.0,0.0,7.17,0.7540723059636286,,
South Sudan,2011,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.95,0.7069693444868344,,,,,0.0,0.0,6.95,0.7069693444868344,,
South Sudan,2012,0.12,0.0118651548877319,0.01,0.0009887629073109,0.38,0.0375729904778176,1.42,0.1404043328381608,0.0,0.0,0.0,0.0,6.57,0.6496172301033218,0.02,0.0019775258146219,0.06,0.0059325774438659,1.42,0.1404043328381608,7.99,0.7900215629414826,0.95,0.0939324761945442
South Sudan,2013,0.12,0.0115885709650285,0.01,0.0009657142470857,0.45,0.0434571411188572,1.45,0.1400285658274287,0.0,0.0,0.0,0.0,6.57,0.6344742603353153,0.01,0.0009657142470857,0.05,0.0048285712354285,1.45,0.1400285658274287,8.02,0.7745028261627441,0.94,0.0907771392260572
South Sudan,2014,0.12,0.011369146523855,0.01,0.0009474288769879,0.49,0.046424014972408,1.53,0.1449566181791516,0.0,0.0,0.0,0.0,6.55,0.6205659144270869,0.01,0.0009474288769879,0.05,0.0047371443849395,1.53,0.1449566181791516,8.07,0.7645751037292506,0.97,0.0919006010678281
South Sudan,2015,0.22,0.0205307056767494,0.02,0.0018664277887954,0.81,0.0755903254462138,1.97,0.1838431371963473,,,0.0,0.0,6.55,0.611255100830495,0.03,0.0027996416831931,0.09,0.0083989250495793,1.97,0.1838431371963473,8.51,0.7941650241324446,1.02,0.0951878172285656
South Sudan,2016,0.22,0.0203092170612193,0.01,0.0009231462300554,0.67,0.0618507974137135,1.73,0.1597042977995886,,,0.0,0.0,8.94,0.8252927296695505,0.03,0.0027694386901662,0.08,0.0073851698404434,1.73,0.1597042977995886,10.67,0.9849970274691392,0.95,0.0876988918552654
South Sudan,2017,0.24,0.0219966062902595,0.02,0.0018330505241882,0.64,0.0586576167740253,1.52,0.1393118398383102,,,0.0,0.0,8.92,0.8175405337879788,0.05,0.0045826263104707,0.07,0.006415676834659,1.52,0.1393118398383102,10.44,0.9568523736262888,0.74,0.0678228693949668
South Sudan,2018,0.19,0.0173106154889556,0.02,0.001822170051469,0.68,0.0619537817499465,1.38,0.125729733551362,,,0.0,0.0,8.9,0.8108656729037119,0.04,0.003644340102938,0.05,0.0045554251286725,1.38,0.125729733551362,10.28,0.9365954064550738,0.59,0.0537540165183359
Spain,1990,14.93,0.3808428253242061,16.19,0.4129836129938981,77.96,1.9886474656580784,202.74,5.17160578742328,0.11,0.0028059417806873,12.28,0.3132451369712827,-42.69,-1.088960496523132,41.05,1.0471264554292474,4.21,0.107391044515399,215.02,5.4848509243945625,172.32,4.395635342255004,63.21,1.6123961814295429
Spain,1991,16.27,0.4140045921175612,18.21,0.4633696141647689,79.2,2.0153143021334268,210.51,5.356613809875096,0.11,0.0027990476418519,11.7,0.2977168855424379,-42.69,-1.0862849439151008,42.58,1.0834858962732488,4.58,0.1165421654516552,222.21,5.654330695417534,179.52,4.568045751502433,65.83,1.6751027842101447
Spain,1992,17.18,0.4359205429002143,18.81,0.4772797096596642,88.8,2.253186508122179,222.04,5.63398121918298,0.11,0.0027911094132144,10.44,0.2649016570359859,-42.69,-1.0832041895465745,39.99,1.01469514031313,4.94,0.1253461863752653,232.48,5.898882876218966,189.79,4.815678686672391,69.38,1.760428828080144
Spain,1993,15.87,0.4014294023285333,18.0,0.4553074506561815,78.21,1.9783108731011083,208.19,5.266136564006135,0.03,0.0007588457510936,9.91,0.2506720464445977,-42.69,-1.0798375038062438,38.45,0.9725873043183432,5.12,0.1295096748533138,218.11,5.517061559034431,175.41,4.436971106644489,68.39,1.7299153639097915
Spain,1994,15.57,0.3925862074051844,19.03,0.4798275868285588,80.14,2.020671718783011,216.96,5.470488346732744,0.0,0.0,11.5,0.2899641223609262,-42.7,-1.076649393461874,41.75,1.0526958355277105,5.34,0.1346442098615083,228.46,5.76045246909367,185.76,4.683803075631795,70.71,1.7829011384470512
Spain,1995,16.18,0.4066612724984155,18.9,0.4750246013733036,89.27,2.243674400243112,228.22,5.735984895524623,0.01,0.0002513357679223,12.36,0.3106510091520652,-42.7,-1.0732037290285752,42.62,1.0711930428851957,5.46,0.137229329285621,240.58,6.046635904676688,197.88,4.973432175648113,71.96,1.808612185969467
Spain,1996,21.18,0.5307078645643553,19.94,0.4996371491696527,76.79,1.9241292219025892,218.0,5.462432222617065,0.01,0.0002505702854411,12.11,0.3034406156692324,-42.7,-1.0699351188337096,38.94,0.9757206915078372,5.43,0.1360596649945443,230.1,5.765622268000857,187.41,4.695937719452588,76.89,1.9266349247570005
Spain,1997,25.17,0.6286953963561045,20.01,0.4998090934082499,89.17,2.2272852003605017,235.86,5.891302987069956,0.01,0.0002497796568756,12.75,0.318469062516501,-42.7,-1.066559134859184,44.49,1.1112696934399322,5.36,0.1338818960853683,248.61,6.209772049586458,205.91,5.143212914727273,76.83,1.919057103775904
Spain,1998,26.51,0.6594271302052177,20.56,0.5114229270848463,88.56,2.202899534174805,242.41,6.0298653577158365,0.01,0.0002487465598661,13.81,0.3435189991751813,-42.68,-1.061650317508815,44.21,1.0997085411683394,4.84,0.1203933349752264,256.22,6.373384356891018,213.54,5.311734039382202,84.23,2.0951922737527533
Spain,1999,26.3,0.6501135399814388,21.84,0.5398661487906702,106.67,2.6367913045558966,263.88,6.52288824830046,0.01,0.0002471914600689,14.43,0.3566972768795499,-42.64,-1.0540243857341656,41.34,1.0218894959251972,5.51,0.1362024944980124,278.31,6.87958552518001,235.67,5.825561139445844,88.5,2.1876444216105453
Spain,2000,27.28,0.6682221775053341,23.65,0.5793055167888984,110.82,2.7145301213761406,278.58,6.823802573659676,0.0,0.0,14.73,0.3608105819154535,-42.63,-1.0442196270913633,47.19,1.1559165893136627,6.47,0.1584823126268149,293.31,7.184613155575129,250.68,6.140393528483767,90.46,2.2158129830327167
Spain,2001,29.72,0.719274183615936,24.44,0.5914892680879367,103.57,2.50656888280964,279.78,6.77114842167115,0.0,0.0,15.01,0.3632673450900134,-19.17,-0.4639463694454069,51.2,1.2391264536048427,5.95,0.144000046854469,294.79,7.1344157667611645,275.62,6.670469397315757,94.63,2.290205787199732
Spain,2002,29.86,0.7123160761603768,24.97,0.5956641802319025,118.66,2.830657253757211,297.22,7.090240594654629,0.0,0.0,15.53,0.3704711541450319,-19.13,-0.4563498505340927,51.28,1.2232943196752888,5.92,0.1412227451731222,312.75,7.46071174879966,293.62,7.004361898265568,96.4,2.2996406477515183
Spain,2003,30.66,0.7197782068953861,25.63,0.6016932629722356,112.19,2.6337872482581,302.62,7.104347063623018,0.0,0.0,16.04,0.3765571571624915,-19.13,-0.4490984050198544,55.63,1.3059772227524569,7.78,0.182644306903004,318.66,7.48090422078551,299.53,7.031805815765654,101.38,2.380010261417294
